GEOID,metro_state,POP
5144952,"Lee Mont, VA",NA
5128544,"Floyd, VA",436
5177568,"Tappahannock, VA",2402
5152952,"Montross, VA",390
5111230,"Bull Run, VA",NA
5157870,"Nottoway Court House, VA",NA
5135976,"Haymarket, VA",1676
5117376,"Clifton, VA",293
5121184,"Damascus, VA",775
5132320,"Gratton, VA",NA
5149144,"Mantua, VA",NA
5137288,"Hillsboro, VA",169
5179024,"Toms Brook, VA",272
5185184,"Weyers Cave, VA",NA
5146328,"Loch Lomond, VA",NA
5180272,"Urbanna, VA",458
5171825,"Shenandoah Retreat, VA",NA
5175840,"Stony Creek, VA",178
5141272,"Jonesville, VA",928
5104872,"Bassett, VA",NA
5175024,"Stanley, VA",1673
5129968,"Front Royal, VA",15278
5127200,"Falls Church, VA",14617
5107832,"Blackstone, VA",3329
5173904,"South Hill, VA",4349
5161208,"Pearisburg, VA",2636
5170576,"Saxis, VA",231
5118400,"Colonial Beach, VA",3619
5121648,"Dayton, VA",1637
5151448,"Middleburg, VA",834
5140232,"Ivor, VA",316
5138424,"Hopewell, VA",22529
5179456,"Troutdale, VA",166
5115000,"Chatham, VA",1427
5154904,"Narrows, VA",1952
5107784,"Blacksburg, VA",44233
5131376,"Glen Lyn, VA",97
5122160,"Dendron, VA",247
5173712,"South Boston, VA",7588
5157688,"Norton, VA",3981
5125808,"Emporia, VA",5346
5148952,"Manassas, VA",41085
5163928,"Port Royal, VA",206
5164000,"Portsmouth, VA",94398
5115112,"Cheriton, VA",448
5136008,"Haysi, VA",465
5182320,"Wachapreague, VA",223
5127824,"Fincastle, VA",341
5100724,"Alberta, VA",270
5160680,"Parksley, VA",808
5100180,"Accomac, VA",485
5153864,"Mount Crawford, VA",458
5110072,"Brodnax, VA",268
5109816,"Bristol, VA",16762
5148968,"Manassas Park, VA",17478
5169168,"Round Hill, VA",656
5130496,"Gate City, VA",1869
5121344,"Danville, VA",40044
5170752,"Scottsburg, VA",128
5129744,"Fredericksburg, VA",29036
5168496,"Rocky Mount, VA",4724
5112904,"Capron, VA",151
5101000,"Alexandria, VA",159428
5150984,"Melfa, VA",387
5130480,"Gasburg, VA",NA
5158472,"Oakton, VA",NA
5104088,"Bailey's Crossroads, VA",NA
5121152,"Daleville, VA",NA
5177520,"Tangier, VA",701
5131056,"Glade Spring, VA",1406
5137032,"Highland Springs, VA",NA
5170112,"Saluda, VA",NA
5151544,"Midland, VA",NA
5133584,"Groveton, VA",NA
5128688,"Forest, VA",NA
5114984,"Chase City, VA",2215
5109188,"Brambleton, VA",NA
5146760,"Long Branch, VA",NA
5130176,"Gainesville, VA",NA
5118880,"Concord, VA",NA
5112600,"Cana, VA",NA
5102064,"Apple Mountain Lake, VA",NA
5113635,"Cats Bridge, VA",NA
5152968,"Montvale, VA",NA
5145784,"Lincolnia, VA",NA
5116992,"Clarksville, VA",1166
5113192,"Carrsville, VA",NA
5188176,"Yorkshire, VA",NA
5147136,"Loudoun Valley Estates, VA",NA
5125792,"Emory, VA",NA
5174848,"Springville, VA",NA
5157531,"North Shore, VA",NA
5174100,"South Riding, VA",NA
5123584,"Dryden, VA",NA
5171810,"Shenandoah Farms, VA",NA
5139304,"Hybla Valley, VA",NA
5113512,"Castlewood, VA",NA
5153584,"Mountain Road, VA",NA
5176272,"Stuarts Draft, VA",NA
5127264,"Falmouth, VA",NA
5115176,"Cherry Hill, VA",NA
5187312,"Woodbridge, VA",NA
5125008,"Edinburg, VA",1070
5148450,"McNair, VA",NA
5126592,"Fairfax Station, VA",NA
5162738,"Piney Mountain, VA",NA
5171632,"Shawsville, VA",NA
5162264,"Pimmit Hills, VA",NA
5172935,"Skyland Estates, VA",NA
5103208,"Arrington, VA",NA
5174470,"Spotsylvania Courthouse, VA",NA
5183568,"Wattsville, VA",NA
5111470,"Burke Centre, VA",NA
5171040,"Sedley, VA",NA
5155800,"New Kent, VA",NA
5106424,"Belspring, VA",NA
5125877,"Enon, VA",NA
5117536,"Clinchport, VA",64
5187240,"Wolf Trap, VA",NA
5153480,"Motley, VA",NA
5114312,"Central Garage, VA",NA
5150312,"Max Meadows, VA",NA
5170704,"Schuyler, VA",NA
5177856,"Temperanceville, VA",NA
5147352,"Low Moor, VA",NA
5101912,"Annandale, VA",NA
5150136,"Matoaca, VA",NA
5100468,"Adwolf, VA",NA
5155528,"New Baltimore, VA",NA
5187408,"Woodlawn, VA",NA
5129136,"Fort Hunt, VA",NA
5106275,"Belmont, VA",NA
5148776,"Makemie Park, VA",NA
5130618,"George Mason, VA",NA
5150104,"Mathews, VA",NA
5103528,"Atlantic, VA",NA
5151208,"Merrimac, VA",NA
5116240,"Chester Gap, VA",NA
5117776,"Cluster Springs, VA",NA
5187960,"Wyndham, VA",NA
5126384,"Ewing, VA",NA
5152408,"Modest Town, VA",NA
5160392,"Palmyra, VA",NA
5156048,"New River, VA",NA
5138632,"Hot Springs, VA",NA
5160888,"Passapatanzy, VA",NA
5155272,"Neabsco, VA",NA
5183808,"Weber City, VA",1211
5164512,"Prices Fork, VA",NA
5104920,"Basye, VA",NA
5143224,"Lafayette, VA",NA
5127440,"Farmville, VA",7846
5108888,"Bowling Green, VA",1175
5123376,"Drakes Branch, VA",501
5142264,"Keysville, VA",781
5140088,"Irvington, VA",398
5142424,"Kilmarnock, VA",1394
5129920,"Fries, VA",446
5116880,"Claremont, VA",336
5176880,"Surry, VA",218
5149464,"Marion, VA",5559
5170096,"Saltville, VA",1901
5167208,"Ridgeway, VA",693
5186784,"Windsor, VA",2758
5136648,"Herndon, VA",24601
5116480,"Chilhowie, VA",1702
5106968,"Berryville, VA",4371
5120160,"Crewe, VA",2129
5105912,"Belle Haven, VA",502
5182384,"Wakefield, VA",825
5161560,"Pennington Gap, VA",1721
5147144,"Louisa, VA",1733
5152120,"Mineral, VA",523
5105544,"Bedford, VA",6597
5100148,"Abingdon, VA",7867
5111032,"Buena Vista, VA",6478
5139224,"Hurt, VA",1223
5108120,"Bloxom, VA",366
5159336,"Onancock, VA",1211
5188000,"Wytheville, VA",7921
5126496,"Fairfax, VA",24019
5130208,"Galax, VA",6347
5134064,"Halifax, VA",1210
5135624,"Harrisonburg, VA",53016
5145512,"Lexington, VA",7446
5118448,"Colonial Heights, VA",17370
5129600,"Franklin, VA",7967
5114968,"Charlottesville, VA",47266
5161832,"Petersburg, VA",31346
5149784,"Martinsville, VA",12554
5167000,"Richmond, VA",230436
5147528,"Luray, VA",4848
5112808,"Cape Charles, VA",1019
5124752,"Eastville, VA",339
5154984,"Nassawadox, VA",478
5119600,"Courtland, VA",1215
5144696,"Lebanon, VA",3147
5157000,"Norfolk, VA",242742
5164272,"Pound, VA",918
5187072,"Wise, VA",2906
5156000,"Newport News, VA",179225
5186160,"Williamsburg, VA",14954
5182000,"Virginia Beach, VA",449974
5176432,"Suffolk, VA",92108
5184960,"West Point, VA",3257
5144984,"Leesburg, VA",53727
5147208,"Lovettsville, VA",2198
5123760,"Dumfries, VA",5922
5110744,"Buchanan, VA",1174
5116000,"Chesapeake, VA",244835
5119728,"Covington, VA",5538
5183680,"Waynesboro, VA",22630
5139544,"Independent Hill, VA",NA
5164152,"Potomac Mills, VA",NA
5131616,"Gloucester Point, VA",NA
5120752,"Culpeper, VA",18873
5131608,"Gloucester Courthouse, VA",NA
5183136,"Warrenton, VA",10027
5159496,"Orange, VA",5096
5103512,"Atkins, VA",NA
5175008,"Stanardsville, VA",386
5165392,"Radford, VA",18249
5175344,"Stephens City, VA",2063
5123648,"Dublin, VA",2584
5164880,"Pulaski, VA",8714
5165744,"Raven, VA",NA
5181280,"Vinton, VA",8104
5110040,"Broadway, VA",3978
5133488,"Grottoes, VA",2860
5178736,"Timberville, VA",2691
5176000,"Strasburg, VA",6676
5108152,"Bluefield, VA",4837
5163288,"Pocahontas, VA",353
5166928,"Richlands, VA",5234
5153944,"Mount Hermon, VA",NA
5187410,"Woodlawn, VA",NA
5106216,"Bellwood, VA",NA
5126128,"Ettrick, VA",NA
5110776,"Buckhall, VA",NA
5131488,"Glenvar, VA",NA
5136445,"Henry Fork, VA",NA
5166672,"Reston, VA",NA
5171216,"Seven Corners, VA",NA
5184976,"West Springfield, VA",NA
5117440,"Clifton Forge, VA",3494
5161336,"Pembroke, VA",1081
5166896,"Rich Creek, VA",741
5133824,"Gwynn, VA",NA
5106728,"Bensley, VA",NA
5142536,"King and Queen Court House, VA",NA
5114904,"Charles City, VA",NA
5180165,"University of Virginia, VA",NA
5135640,"Harriston, VA",NA
5150856,"Mechanicsville, VA",NA
5128496,"Flint Hill, VA",NA
5135160,"Hanover, VA",NA
5142568,"King George, VA",NA
5136216,"Heathsville, VA",NA
5150200,"Maurertown, VA",NA
5140216,"Ivanhoe, VA",NA
5107160,"Bethel Manor, VA",NA
5108264,"Blue Ridge Shores, VA",NA
5119571,"County Center, VA",NA
5121016,"Dahlgren Center, VA",NA
5122064,"Deltaville, VA",NA
5140248,"Ivy, VA",NA
5129840,"Free Union, VA",NA
5101640,"Amelia Court House, VA",NA
5120768,"Cumberland, VA",NA
5114544,"Chamberlayne, VA",NA
5123744,"Dumbarton, VA",NA
5144280,"Laurel, VA",NA
5152904,"Montrose, VA",NA
5179560,"Tuckahoe, VA",NA
5171625,"Shawneeland, VA",NA
5171826,"Shenandoah Shores, VA",NA
5124544,"East Lexington, VA",NA
5149792,"Marumsco, VA",NA
5148344,"McKenney, VA",489
5126875,"Fair Oaks, VA",NA
5120436,"Crosspointe, VA",NA
5126701,"Fair Lakes, VA",NA
5128528,"Floris, VA",NA
5142680,"Kings Park West, VA",NA
5165776,"Ravensworth, VA",NA
5120560,"Crozet, VA",NA
5139064,"Huntington, VA",NA
5184368,"West Falls Church, VA",NA
5143352,"Lake Barcroft, VA",NA
5148376,"McLean, VA",NA
5151192,"Merrifield, VA",NA
5121008,"Dahlgren, VA",NA
5155752,"Newington, VA",NA
5149998,"Mason Neck, VA",NA
5142746,"Kingstowne, VA",NA
5155758,"Newington Forest, VA",NA
5160984,"Patrick Springs, VA",NA
5123392,"Dranesville, VA",NA
5115048,"Chatmoss, VA",NA
5158312,"Oak Level, VA",NA
5121872,"Deerfield, VA",NA
5154120,"Mount Sidney, VA",NA
5147296,"Lowes Island, VA",NA
5175376,"Sterling, VA",NA
5180120,"University Center, VA",NA
5109952,"Broadlands, VA",NA
5153031,"Moorefield Station, VA",NA
5151432,"Middlebrook, VA",NA
5111245,"Bull Run Mountain Estates, VA",NA
5103000,"Arlington, VA",NA
5105928,"Belle Haven, VA",NA
5111464,"Burke, VA",NA
5114744,"Chantilly, VA",NA
5129008,"Fort Belvoir, VA",NA
5173200,"Smithfield, VA",8475
5137544,"Hiwassee, VA",NA
5170528,"Savageville, VA",NA
5160840,"Parrott, VA",NA
5108320,"Bobtown, VA",NA
5149320,"Mappsburg, VA",NA
5124816,"Ebony, VA",NA
5149656,"Marshall, VA",NA
5117632,"Clover, VA",NA
5167352,"Riverdale, VA",NA
5106712,"Benns Church, VA",NA
5109064,"Bracey, VA",NA
5155400,"Nellysford, VA",NA
5163190,"Plum Creek, VA",NA
5106512,"Belview, VA",NA
5167256,"Riner, VA",NA
5150776,"Meadow View, VA",NA
5160512,"Pantops, VA",NA
5148520,"Madison Heights, VA",NA
5169536,"Rustburg, VA",NA
5174916,"Stafford Courthouse, VA",NA
5125488,"Elliston, VA",NA
5188145,"Yogaville, VA",NA
5173760,"Southern Gateway, VA",NA
5172080,"Shipman, VA",NA
5168470,"Rockwood, VA",NA
5138504,"Horntown, VA",NA
5112264,"Calverton, VA",NA
5112590,"Camptown, VA",NA
5113160,"Carrollton, VA",NA
5138032,"Hollymead, VA",NA
5165128,"Quantico Base, VA",NA
5113624,"Catlett, VA",NA
5109248,"Brandermill, VA",NA
5150568,"Meadowbrook, VA",NA
5155608,"New Church, VA",NA
5165280,"Quinby, VA",NA
5158184,"Oak Hall, VA",NA
5151362,"Metompkin, VA",NA
5101256,"Allisonia, VA",NA
5134304,"Hampden-Sydney, VA",NA
5181072,"Vienna, VA",16485
5117952,"Coeburn, VA",1845
5187712,"Woodstock, VA",5258
5175216,"Staunton, VA",24932
5117120,"Claypool Hill, VA",NA
5122976,"Dooms, VA",NA
5132944,"Greenville, VA",NA
5180608,"Vansant, VA",NA
5126736,"Fairlawn, VA",NA
5113720,"Cave Spring, VA",NA
5150030,"Massanutten, VA",NA
5168000,"Roanoke, VA",99143
5169456,"Rural Retreat, VA",1448
5118352,"Collinsville, VA",NA
5164976,"Pungoteague, VA",NA
5143176,"La Crosse, VA",575
5171904,"Sherando, VA",NA
5144476,"Laurel Park, VA",NA
5176464,"Sugarland Run, VA",NA
5185600,"White Stone, VA",331
5141832,"Kenbridge, VA",1197
5137336,"Hillsville, VA",2661
5152658,"Montclair, VA",NA
5156464,"Nokesville, VA",NA
5169936,"St. Paul, VA",851
5108200,"Blue Ridge, VA",NA
5144620,"Laymantown, VA",NA
5121088,"Dale City, VA",NA
5143432,"Lake Ridge, VA",NA
5145957,"Linton Hall, VA",NA
5176416,"Sudley, VA",NA
5179360,"Triangle, VA",NA
5127712,"Ferrum, VA",NA
5161464,"Penhook, VA",NA
5180000,"Union Hall, VA",NA
5184632,"Westlake Corner, VA",NA
5147672,"Lynchburg, VA",82168
5117552,"Clintwood, VA",1284
5155720,"New Hope, VA",NA
5129040,"Fort Chiswell, VA",NA
5143420,"Lake Land'Or, VA",NA
5116608,"Christiansburg, VA",22473
5183600,"Waverly, VA",1953
5124496,"East Highland Park, VA",NA
5107480,"Big Stone Gap, VA",5132
5153992,"Mount Jackson, VA",2118
5101672,"Amherst, VA",2180
5176256,"Stuart, VA",1271
5179768,"Twin Lakes, VA",NA
5113403,"Cascades, VA",NA
5144048,"Lansdowne, VA",NA
5123680,"Duffield, VA",83
5123984,"Dunn Loring, VA",NA
5139448,"Idylwood, VA",NA
5143704,"Lancaster, VA",NA
5155448,"Nelsonia, VA",NA
5178688,"Timberlake, VA",NA
5137880,"Hollins, VA",NA
5143464,"Lakeside, VA",NA
5154144,"Mount Vernon, VA",NA
5129628,"Franklin Farm, VA",NA
5182371,"Wakefield, VA",NA
5102112,"Aquia Harbour, VA",NA
5150020,"Massanetta Springs, VA",NA
5116736,"Churchville, VA",NA
5176912,"Sussex, VA",NA
5103608,"Augusta Springs, VA",NA
5149336,"Mappsville, VA",NA
5174160,"Southside Chesconessex, VA",NA
5108675,"Boston, VA",NA
5147720,"Lyndhurst, VA",NA
5147224,"Lovingston, VA",NA
5105336,"Bealeton, VA",NA
5105200,"Bayside, VA",NA
5123408,"Draper, VA",NA
5178532,"Thynedale, VA",NA
5112915,"Captains Cove, VA",NA
5144430,"Laurel Hill, VA",NA
5165008,"Purcellville, VA",10178
5181024,"Victoria, VA",1626
5139920,"Innsbrook, VA",NA
5168885,"Rose Hill, VA",NA
5170352,"Sanford, VA",NA
5170000,"Salem, VA",25301
5170296,"Sandy Level, VA",NA
5169472,"Rushmere, VA",NA
5133232,"Gretna, VA",1190
5142104,"Keokee, VA",NA
5147064,"Lorton, VA",NA
5155848,"New Market, VA",2253
5183088,"Warm Springs, VA",NA
5164560,"Prince George, VA",NA
5109752,"Brightwood, VA",NA
5138552,"Horse Pasture, VA",NA
5177925,"Templeton, VA",NA
5114440,"Centreville, VA",NA
5156096,"Newsoms, VA",297
5174120,"South Run, VA",NA
5116096,"Chester, VA",NA
5108708,"Boswell's Corner, VA",NA
5147496,"Lunenburg, VA",NA
5110296,"Brookneal, VA",1098
5163768,"Poquoson, VA",12271
5176448,"Sugar Grove, VA",NA
5174592,"Springfield, VA",NA
5159384,"Onley, VA",500
5109656,"Bridgewater, VA",6145
5101528,"Altavista, VA",3406
5187380,"Woodlake, VA",NA
5172272,"Short Pump, VA",NA
5132592,"Greenbriar, VA",NA
5143392,"Lake Holiday, VA",NA
5180016,"Union Level, VA",NA
5148996,"Manchester, VA",NA
5187008,"Wintergreen, VA",NA
5132496,"Great Falls, VA",NA
5157560,"North Springfield, VA",NA
5102040,"Appalachia, VA",1533
5135000,"Hampton, VA",134510
5103320,"Ashburn, VA",NA
5119560,"Countryside, VA",NA
5179950,"Tysons, VA",NA
5143424,"Lake Monticello, VA",NA
5167704,"Riverview, VA",NA
5180864,"Verona, VA",NA
5127296,"Fancy Gap, VA",NA
5131968,"Goshen, VA",368
5107976,"Bland, VA",NA
5142792,"King William, VA",NA
5121312,"Dante, VA",NA
5119904,"Craigsville, VA",931
5169360,"Ruckersville, VA",NA
5102072,"Appomattox, VA",1794
5131808,"Goochland, VA",NA
5103368,"Ashland, VA",7875
5125968,"Esmont, VA",NA
5177792,"Tazewell, VA",4141
5173376,"Snowville, VA",NA
5138280,"Honaker, VA",1318
5125408,"Elkton, VA",2903
5131200,"Glen Allen, VA",NA
5126416,"Exmore, VA",1372
5130384,"Gargatha, VA",NA
5168880,"Rose Hill, VA",NA
5183168,"Warsaw, VA",1486
5127968,"Fishersville, VA",NA
5129152,"Fort Lee, VA",NA
5170715,"Scotland, VA",NA
5139528,"Independence, VA",892
5108472,"Bon Air, VA",NA
5159416,"Opal, VA",NA
5342800,"Mansfield, WA",343
5336395,"Krupp (Marlin), WA",52
5308605,"Bucoda, WA",592
5359145,"Rockford, WA",486
5342275,"Malden, WA",206
5350430,"Oakville, WA",692
5352495,"Pacific, WA",7178
5376510,"Waterville, WA",1213
5314310,"Conconully, WA",208
5313890,"Colton, WA",458
5352005,"Orting, WA",8610
5329710,"Harrah, WA",640
5338880,"Lebam, WA",NA
5320890,"Elbe, WA",NA
5330060,"Hatton, WA",104
5374060,"Vancouver, WA",184463
5357850,"Republic, WA",1066
5377630,"Westport, WA",2100
5301500,"Almira, WA",280
5348540,"Nespelem, WA",392
5353720,"Pateros, WA",714
5316340,"Cusick, WA",217
5340770,"Lyman, WA",473
5322990,"Fairfield, WA",626
5367000,"Spokane, WA",222081
5343395,"Marcus, WA",172
5368330,"Sumas, WA",1534
5366045,"South Prairie, WA",443
5370000,"Tacoma, WA",217827
5346125,"Minnehaha, WA",NA
5365810,"South Creek, WA",NA
5353265,"Parker, WA",NA
5316585,"Danville, WA",NA
5344165,"Mattawa, WA",4758
5379135,"Wilson Creek, WA",215
5354405,"Pine Grove, WA",NA
5359250,"Rockport, WA",NA
5328590,"Green Bluff, WA",NA
5316165,"Curlew, WA",NA
5301010,"Albion, WA",604
5338215,"Lamont, WA",74
5317617,"Desert Aire, WA",NA
5311195,"Central Park, WA",NA
5343640,"Markham, WA",NA
5340735,"Lyle, WA",NA
5304790,"Bay View, WA",NA
5359110,"Rochester, WA",NA
5316375,"Custer, WA",NA
5322150,"Eschbach, WA",NA
5377745,"West Side Highway, WA",NA
5359635,"Ronald, WA",NA
5337287,"Lake Goodwin, WA",NA
5344260,"May Creek, WA",NA
5329745,"Harrington, WA",418
5315325,"Cowiche, WA",NA
5308640,"Buena, WA",NA
5352285,"Outlook, WA",NA
5364610,"Sisco Heights, WA",NA
5308325,"Browns Point, WA",NA
5357140,"Raft Island, WA",NA
5330690,"Herron Island, WA",NA
5307695,"Bremerton, WA",41405
5322640,"Everett, WA",111475
5371995,"Torboy, WA",NA
5375985,"Wallula, WA",NA
5357030,"Qui-nai-elt Village, WA",NA
5310215,"Carnation, WA",2282
5332755,"Hunts Point, WA",435
5347315,"Mossyrock, WA",820
5364855,"Skykomish, WA",220
5338705,"Laurier, WA",NA
5301430,"Allyn, WA",NA
5363245,"Sekiu, WA",NA
5300380,"Addy, WA",NA
5360580,"Ryderwood, WA",NA
5334915,"Kayak Point, WA",NA
5318198,"Dollars Corner, WA",NA
5337830,"Lake Shore, WA",NA
5325475,"Frederickson, WA",NA
5346090,"Mineral, WA",NA
5335450,"Ketron Island, WA",NA
5358725,"Ritzville, WA",1654
5338495,"Latah, WA",187
5334470,"Junction City, WA",NA
5320680,"Edison, WA",NA
5374200,"Vantage, WA",NA
5376615,"Wauna, WA",NA
5320155,"East Wenatchee, WA",14219
5305280,"Bellingham, WA",92314
5344690,"Medical Lake, WA",4966
5304895,"Beaux Arts Village, WA",324
5371680,"Tokeland, WA",NA
5337415,"Lake Ketchum, WA",NA
5313365,"Clyde Hill, WA",3386
5349275,"Nooksack, WA",1631
5326420,"Geneva, WA",NA
5312735,"Clayton, WA",NA
5360510,"Ruston, WA",845
5376440,"Washtucna, WA",208
5378780,"Wilderness Rim, WA",NA
5358235,"Richland, WA",58225
5309970,"Carbonado, WA",735
5366290,"Spangle, WA",319
5314485,"Connell, WA",5545
5312140,"Chewelah, WA",2676
5323340,"Farmington, WA",152
5334575,"Kahlotus, WA",193
5347490,"Mountlake Terrace, WA",21338
5335170,"Kenmore, WA",23097
5311825,"Cheney, WA",12522
5373360,"Uniontown, WA",344
5333175,"Index, WA",211
5357465,"Reardan, WA",610
5321485,"Elmer City, WA",248
5333805,"Issaquah, WA",39509
5323970,"Fircrest, WA",6835
5368435,"Sumner, WA",10427
5347735,"Mukilteo, WA",21441
5307940,"Brier, WA",6970
5314380,"Concrete, WA",738
5373290,"Union Gap, WA",6200
5318965,"DuPont, WA",9516
5315290,"Covington, WA",21175
5370560,"Tekoa, WA",799
5314870,"Cosmopolis, WA",1662
5326735,"Gig Harbor, WA",10717
5340980,"Mabton, WA",2268
5311615,"Chelan, WA",4237
5316795,"Davenport, WA",1744
5339335,"Liberty Lake, WA",10956
5305210,"Bellevue, WA",148164
5376405,"Washougal, WA",16107
5351300,"Olympia, WA",52882
5348820,"Newport, WA",2199
5338355,"Langley, WA",1140
5321030,"Electric City, WA",1002
5334645,"Kalama, WA",2798
5341225,"McCleary, WA",1764
5360160,"Roy, WA",822
5335485,"Kettle Falls, WA",1635
5339510,"Lind, WA",563
5365625,"South Bend, WA",1698
5345985,"Millwood, WA",1800
5306505,"Blaine, WA",5607
5333000,"Ilwaco, WA",991
5357115,"Quincy, WA",8033
5321240,"Ellensburg, WA",21111
5303736,"Bainbridge Island, WA",25298
5344725,"Medina, WA",3288
5351340,"Omak, WA",4778
5337900,"Lake Stevens, WA",33911
5333560,"Ione, WA",472
5367167,"Spokane Valley, WA",101060
5376125,"Wapato, WA",5010
5347560,"Mount Vernon, WA",36006
5320750,"Edmonds, WA",42605
5356695,"Puyallup, WA",42361
5356625,"Pullman, WA",34506
5358410,"Ridgefield, WA",9153
5309480,"Camas, WA",24418
5373465,"University Place, WA",34001
5320260,"Eatonville, WA",3026
5301990,"Anacortes, WA",17527
5357430,"Raymond, WA",2994
5331540,"Hogans Corner, WA",NA
5327365,"Gold Bar, WA",2352
5345180,"Mesa, WA",508
5317495,"Deming, WA",NA
5304195,"Barberton, WA",NA
5368480,"Sunday Lake, WA",NA
5337672,"Lake Roesiger, WA",NA
5362120,"Seabeck, WA",NA
5311090,"Centerville, WA",NA
5353440,"Parkwood, WA",NA
5349030,"Nile, WA",NA
5325370,"Fox Island, WA",NA
5324425,"Fobes Hill, WA",NA
5329430,"Hansville, WA",NA
5347630,"Mount Vista, WA",NA
5326945,"Gleed, WA",NA
5365275,"Snoqualmie Pass, WA",NA
5380150,"Yarrow Point, WA",1149
5348015,"Naselle, WA",NA
5319290,"East Cathlamet, WA",NA
5304615,"Bay Center, WA",NA
5335555,"Key Center, WA",NA
5331495,"Hobart, WA",NA
5313215,"Clover Creek, WA",NA
5308465,"Brush Prairie, WA",NA
5378995,"Willapa, WA",NA
5302910,"Artondale, WA",NA
5309365,"Camano, WA",NA
5304300,"Baring, WA",NA
5372030,"Touchet, WA",NA
5374585,"Venersborg, WA",NA
5306855,"Blyn, WA",NA
5340270,"Longview Heights, WA",NA
5343010,"Maple Falls, WA",NA
5356555,"Puget Island, WA",NA
5350195,"Northwest Stanwood, WA",NA
5310320,"Carson, WA",NA
5301045,"Alder, WA",NA
5337917,"Lake Stickney, WA",NA
5370175,"Taholah, WA",NA
5301920,"Ames Lake, WA",NA
5325510,"Freeland, WA",NA
5350115,"North Puyallup, WA",NA
5328695,"Greenwater, WA",NA
5344480,"Mead, WA",NA
5343815,"Martha Lake, WA",NA
5379485,"Wishram, WA",NA
5319630,"Eastmont, WA",NA
5349193,"Nisqually Indian Community, WA",NA
5307395,"Bothell West, WA",NA
5339860,"Lochsloy, WA",NA
5366255,"Spanaway, WA",NA
5326875,"Glacier, WA",NA
5375810,"Walla Walla East, WA",NA
5312820,"Clear Lake, WA",NA
5313015,"Cliffdell, WA",NA
5367595,"Startup, WA",NA
5323160,"Fairwood, WA",NA
5312525,"Clallam Bay, WA",NA
5330750,"High Bridge, WA",NA
5356660,"Purdy, WA",NA
5356975,"Quilcene, WA",NA
5343762,"Marrowstone, WA",NA
5312840,"Clear Lake, WA",NA
5301850,"Amboy, WA",NA
5351410,"Onalaska, WA",NA
5314520,"Conway, WA",NA
5351830,"Orient, WA",NA
5304405,"Basin City, WA",NA
5340350,"Loomis, WA",NA
5324915,"Fort Lewis, WA",NA
5318055,"Dixie, WA",NA
5353335,"Parkland, WA",NA
5378225,"White Center, WA",NA
5336115,"Klickitat, WA",NA
5317215,"Deep River, WA",NA
5335870,"Kingston, WA",NA
5370245,"Tampico, WA",NA
5334890,"Kapowsin, WA",NA
5350007,"North Omak, WA",NA
5355400,"Port Angeles East, WA",NA
5323165,"Fairwood, WA",NA
5353800,"Peaceful Valley, WA",NA
